trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
skeptical,spontaneous,100,0.3852353495359421,1.195097307535201,11.950973075352008,6.53141445865714e-21,5.581390537397919e-19,True,+,0.51
entertaining,artistic,100,0.42076215878129003,1.1945171895918214,11.945171895918213,6.720749972792089e-21,5.691445922905013e-19,True,+,0.47
curious,condescending,100,0.2672507578134537,1.1931604938593348,11.931604938593345,7.185320913235453e-21,6.030537195036898e-19,True,+,0.42
entertaining,iconoclastic,100,0.351226681470871,1.1922950140096167,11.922950140096166,7.498383858849313e-21,6.237593652494118e-19,True,+,0.48
formal,bombastic,100,0.23608505234122276,1.1914619437213323,11.914619437213323,7.81264404747814e-21,6.385987308373437e-19,True,+,0.4
entertaining,empathetic,100,0.5539433750510215,1.189930879495977,11.89930879495977,8.425078106589322e-21,6.82721846568445e-19,True,+,0.66
intuitive,condescending,100,0.3869762772321701,1.18900431891528,11.890043189152799,8.818870546016126e-21,7.085246421585606e-19,True,+,0.46
playful,whimsical,100,0.39692930653691294,1.1877320822265287,11.877320822265284,9.389840440905682e-21,7.429752096763961e-19,True,+,0.43
anxious,confrontational,100,-0.33066936433315275,-1.1876977542262208,-11.876977542262209,9.405749994839484e-21,7.429752096763961e-19,True,-,0.57
inclusive,chill,100,0.18358522772789002,1.1873418464395755,11.873418464395755,9.572300139338854e-21,7.498301775815436e-19,True,+,0.38
playful,narrative,100,0.5336626698076725,1.186933050068943,11.86933050068943,9.767254165885956e-21,7.532077880452266e-19,True,+,0.58
entertaining,rhetorical,100,0.4553458097577095,1.186915576340701,11.869155763407012,9.775675546969962e-21,7.532077880452266e-19,True,+,0.59
spontaneous,condescending,100,0.3658278125524521,1.1845613325965914,11.845613325965912,1.0979548253932308e-20,8.390874275362902e-19,True,+,0.49
playful,stream_of_consciousness,100,0.46607376262545586,1.1843546693996938,11.843546693996936,1.1092078901979137e-20,8.408511425693862e-19,True,+,0.65
