trait,axis,n,mean_delta,cohen_d,t_stat,p_raw,p_adjusted,significant,direction,exceedance_rate
entertaining,emotional,100,0.5050631533563137,1.1319563388920066,11.319563388920066,1.486584668201779e-19,1.1049126975750898e-17,True,+,0.59
skeptical,socratic,100,0.30486626327037813,1.1301431701214086,11.301431701214087,1.6268166006868484e-19,1.1833061466766088e-17,True,+,0.41
empathetic,stream_of_consciousness,100,0.3192532293498516,1.130115179369524,11.301151793695242,1.6290823045610385e-19,1.1833061466766088e-17,True,+,0.52
cautious,sycophantic,100,0.22300427161157133,1.1292369747983382,11.292369747983383,1.7017979810145529e-19,1.2268300031554536e-17,True,+,0.39
anxious,solemn,100,-0.611627708375454,-1.1278957684529216,-11.278957684529216,1.8191796395904067e-19,1.3016637600293148e-17,True,-,0.52
playful,mischievous,100,0.3423337525129318,1.1276306478756195,11.276306478756196,1.8433265240433554e-19,1.3091714601872364e-17,True,+,0.46
anxious,confrontational,100,-0.3609538109600544,-1.1271339236162499,-11.271339236162497,1.8894359449518422e-19,1.3320523411910488e-17,True,-,0.57
humble,urgent,100,-0.330794223472476,-1.125863309712368,-11.25863309712368,2.0127141496540742e-19,1.408606077874691e-17,True,-,0.5
anxious,impatient,100,0.35723006367683413,1.1254550185904608,11.254550185904609,2.0540149274971192e-19,1.4270938496262593e-17,True,+,0.34
inspirational,dramatic,99,0.34944322088150065,1.1250856161014335,11.194460536902879,3.1648471366338734e-19,2.0927278859341778e-17,True,+,0.5555555555555556
humble,gregarious,100,0.27114623218774797,1.1218679236794453,11.218679236794452,2.4554144719192106e-19,1.6937060400547764e-17,True,+,0.47
skeptical,decisive,100,-0.29618189178407195,-1.1212175949911825,-11.212175949911824,2.536195600090821e-19,1.7369316724050568e-17,True,-,0.43
humble,casual,100,0.5383406633138657,1.1208949896814613,11.208949896814612,2.577251489004456e-19,1.75253101252303e-17,True,+,0.5
entertaining,rhetorical,100,0.3748754954338074,1.1207012624020813,11.207012624020814,2.602225379097609e-19,1.7570518968160476e-17,True,+,0.52
pessimistic,risk_taking,100,0.2863854908570647,1.1173748355222972,11.173748355222973,3.0709484553485144e-19,2.046318830318637e-17,True,+,0.38
skeptical,mercurial,100,0.3637414848804474,1.1173593347537072,11.17359334753707,3.073319895347139e-19,2.046318830318637e-17,True,+,0.42
inspirational,grandiose,99,0.33150684795897417,1.1142445943714725,11.086593732635768,5.400216259785715e-19,3.406399572291147e-17,True,+,0.5151515151515151
playful,mercurial,100,0.45587062537670137,1.113517868129601,11.13517868129601,3.7214060410799203e-19,2.4438932275256354e-17,True,+,0.44
anxious,sycophantic,100,0.24751561582088472,1.1131232639251742,11.131232639251744,3.795292812051844e-19,2.475460372921978e-17,True,+,0.41
risk_taking,impatient,100,0.3273527562618256,1.1117716912565938,11.117716912565937,4.059689180309239e-19,2.6300202608652013e-17,True,+,0.33
entertaining,metaphorical,100,0.4024944199621677,1.10987182315093,11.0987182315093,4.462854538666521e-19,2.8718019675660807e-17,True,+,0.51
playful,emotional,100,0.3887603271007538,1.1086405185556465,11.086405185556465,4.74533902769771e-19,3.033220706504376e-17,True,+,0.52
supportive,entertaining,100,0.3258662733435631,1.1064816183018094,11.064816183018095,5.284580923736119e-19,3.355533900449133e-17,True,+,0.47
playful,serious,100,-0.6093122917413711,-1.1058735486617026,-11.058735486617026,5.44726044652082e-19,3.4136165464863805e-17,True,-,0.5
playful,solemn,100,-0.5888731011748314,-1.1029342635694501,-11.029342635694501,6.307247123818183e-19,3.926875676829139e-17,True,-,0.49
inspirational,charismatic,99,0.3387672317336605,1.0988190064668715,10.933111070885149,1.1563768172685784e-18,6.973170392434673e-17,True,+,0.6060606060606061
skeptical,conscientious,100,-0.35416930258274076,-1.0986891050140473,-10.986891050140473,7.795081088437636e-19,4.8218862887703255e-17,True,-,0.41
playful,disorganized,100,0.49171940684318544,1.0967988636589618,10.967988636589618,8.566236763594891e-19,5.264940903163322e-17,True,+,0.39
humble,inquisitive,100,0.31099441170692443,1.0930491108737859,10.930491108737858,1.0329668256685692e-18,6.308334983764485e-17,True,+,0.52
anxious,spontaneous,100,0.3475350394845009,1.092348778041101,10.92348778041101,1.0697278663661044e-18,6.491487837163423e-17,True,+,0.39
humble,formal,100,-0.53546745210886,-1.0905084197040373,-10.905084197040374,1.1727004515003209e-18,7.027407455615673e-17,True,-,0.54
skeptical,understated,100,0.26194588653743267,1.0884226584448933,10.884226584448934,1.3014632729893377e-18,7.750577553678118e-17,True,+,0.42
speculative,rebellious,100,0.24931989461183549,1.0877789707357781,10.877789707357781,1.3439923443032802e-18,7.95444357850608e-17,True,+,0.35
speculative,rhetorical,100,0.30438974395394325,1.086168826747504,10.86168826747504,1.4565749524729767e-18,8.567877695896259e-17,True,+,0.53
formal,pedantic,100,0.34292289623990657,1.0860256061978215,10.860256061978214,1.467035491576785e-18,8.576790422706228e-17,True,+,0.48
playful,sycophantic,100,0.2929721600562334,1.0857608304205448,10.85760830420545,1.4865727813574098e-18,8.638339289487784e-17,True,+,0.44
anxious,pedantic,100,-0.42761684870347383,-1.0843366812320514,-10.843366812320514,1.5962182173090663e-18,9.219602570818872e-17,True,-,0.46
